,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4601,33,student,single,tertiary,no,3404,yes,no,cellular,20,nov,105,2,171,3,failure,no
4602,43,blue-collar,married,primary,no,1211,yes,no,unknown,6,may,208,3,-1,0,unknown,no
4603,31,management,single,tertiary,no,0,yes,no,cellular,30,apr,97,2,87,2,other,no
4604,26,blue-collar,single,tertiary,no,644,no,no,cellular,2,dec,346,1,-1,0,unknown,yes
4605,24,student,single,secondary,no,431,no,no,cellular,19,aug,418,11,185,5,success,yes
4606,55,technician,divorced,tertiary,no,264,yes,no,unknown,30,may,34,2,-1,0,unknown,no
4607,32,blue-collar,divorced,secondary,no,98,yes,no,cellular,29,jan,364,2,-1,0,unknown,no
4608,46,technician,divorced,tertiary,no,-243,no,yes,cellular,18,jul,251,5,-1,0,unknown,no
4609,60,retired,married,primary,no,7791,no,no,telephone,30,apr,141,1,-1,0,unknown,no
4610,53,unemployed,single,secondary,no,4,no,no,cellular,30,jul,259,3,-1,0,unknown,no
4611,27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,-1,0,unknown,yes
4612,47,technician,married,secondary,no,321,yes,yes,unknown,4,jul,111,1,-1,0,unknown,no
4613,39,blue-collar,married,primary,no,264,yes,yes,cellular,28,jan,32,1,-1,0,unknown,no
4614,31,management,single,tertiary,no,86,no,no,cellular,29,jan,100,1,170,4,failure,no
4615,40,technician,married,secondary,no,203,yes,no,cellular,24,jul,328,1,-1,0,unknown,no
4616,58,blue-collar,divorced,primary,no,2716,no,no,cellular,20,nov,163,2,-1,0,unknown,no
4617,37,technician,married,tertiary,no,0,no,no,cellular,20,nov,53,3,-1,0,unknown,no
4618,55,housemaid,married,primary,no,578,no,no,cellular,11,aug,189,2,-1,0,unknown,no
4619,30,management,single,tertiary,no,0,yes,no,cellular,2,apr,293,2,314,2,failure,no
4620,38,management,single,tertiary,no,1373,no,no,cellular,22,oct,119,4,-1,0,unknown,no
4621,23,services,married,secondary,no,14,yes,yes,telephone,13,may,19,8,358,1,failure,no
4622,33,management,single,tertiary,no,370,no,no,cellular,23,jul,141,1,-1,0,unknown,no
4623,30,admin.,married,secondary,no,67,yes,no,unknown,16,may,149,1,-1,0,unknown,no
4624,34,technician,married,secondary,no,357,yes,no,cellular,28,jul,25,20,-1,0,unknown,no
4625,31,technician,married,tertiary,no,1570,yes,no,cellular,8,mar,277,4,286,1,failure,yes
4626,34,management,married,tertiary,no,676,no,no,telephone,11,nov,486,1,-1,0,unknown,yes
4627,43,admin.,divorced,secondary,no,57,no,no,unknown,11,jun,46,1,-1,0,unknown,no
4628,59,management,married,tertiary,no,138,yes,yes,cellular,13,may,106,1,280,4,failure,no
4629,38,housemaid,divorced,secondary,no,216,no,no,cellular,7,jul,97,3,-1,0,unknown,no
4630,64,housemaid,married,primary,no,67,no,no,telephone,14,dec,86,2,111,1,failure,no
4631,33,entrepreneur,divorced,primary,no,596,no,yes,cellular,5,feb,308,1,213,1,other,no
4632,32,blue-collar,married,secondary,no,-1500,yes,no,unknown,27,may,157,2,-1,0,unknown,no
4633,47,management,divorced,tertiary,no,8226,yes,no,cellular,30,jul,137,2,-1,0,unknown,no
4634,31,student,single,tertiary,no,307,no,no,cellular,20,nov,597,2,-1,0,unknown,no
4635,35,admin.,married,tertiary,no,690,no,no,cellular,16,oct,108,1,-1,0,unknown,no
4636,53,technician,married,secondary,no,-3,no,no,unknown,5,may,1666,1,-1,0,unknown,no
4637,60,technician,married,secondary,no,0,yes,no,unknown,6,jun,280,3,-1,0,unknown,no
4638,39,technician,single,secondary,no,506,yes,no,cellular,7,jul,718,2,-1,0,unknown,yes
4639,54,unknown,married,secondary,no,2206,no,no,cellular,11,feb,449,1,91,3,success,yes
4640,60,retired,married,secondary,no,1390,no,yes,unknown,13,may,58,2,-1,0,unknown,no
4641,32,services,married,secondary,no,241,yes,no,unknown,26,may,266,1,-1,0,unknown,no
4642,40,blue-collar,married,primary,no,2635,yes,no,unknown,2,jun,20,21,-1,0,unknown,no
4643,38,technician,married,secondary,no,1919,no,no,cellular,4,aug,846,1,-1,0,unknown,yes
4644,40,management,married,tertiary,no,5010,no,no,cellular,17,nov,49,1,-1,0,unknown,no
4645,30,services,single,secondary,no,732,yes,no,cellular,17,apr,358,2,-1,0,unknown,no
4646,41,technician,divorced,secondary,no,692,yes,no,cellular,30,jan,249,3,245,3,failure,no
4647,83,retired,single,primary,no,1965,no,no,telephone,13,oct,1003,3,-1,0,unknown,yes
4648,44,technician,divorced,secondary,no,106,yes,no,unknown,26,may,95,1,-1,0,unknown,no
4649,39,services,single,secondary,no,1281,yes,yes,cellular,29,jan,177,1,-1,0,unknown,no
4650,37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,no
4651,40,technician,married,secondary,no,109,no,no,unknown,20,jun,402,22,-1,0,unknown,no
4652,82,housemaid,divorced,primary,no,1381,no,no,cellular,27,oct,156,1,-1,0,unknown,no
4653,28,self-employed,single,tertiary,no,2503,no,no,cellular,25,may,426,1,-1,0,unknown,yes
4654,34,technician,married,tertiary,no,7717,yes,no,cellular,18,nov,386,1,-1,0,unknown,no
4655,30,technician,married,secondary,no,2107,no,no,cellular,4,may,23,5,-1,0,unknown,no
4656,35,management,married,tertiary,no,1511,yes,no,cellular,12,aug,226,4,-1,0,unknown,no
4657,40,admin.,divorced,secondary,no,274,yes,yes,cellular,25,jul,53,4,-1,0,unknown,no
4658,31,services,married,secondary,no,593,yes,no,cellular,19,nov,391,2,-1,0,unknown,no
4659,42,unemployed,married,primary,no,11,no,no,cellular,7,jul,111,3,-1,0,unknown,no
4660,60,retired,married,primary,no,414,no,no,unknown,8,may,395,1,-1,0,unknown,no
4661,58,retired,married,secondary,no,610,yes,no,unknown,6,jun,651,1,-1,0,unknown,no
4662,46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,148,2,101,1,success,yes
4663,56,retired,married,secondary,no,5879,no,no,unknown,20,jun,237,3,-1,0,unknown,no
4664,60,blue-collar,married,unknown,no,104,yes,no,unknown,5,may,22,1,-1,0,unknown,no
4665,33,blue-collar,married,secondary,no,358,no,no,cellular,11,may,231,1,350,1,failure,no
4666,34,management,divorced,tertiary,no,2885,no,no,cellular,10,feb,314,2,156,4,other,yes
4667,48,admin.,married,secondary,no,0,no,no,cellular,20,aug,108,4,-1,0,unknown,no
4668,58,blue-collar,married,secondary,no,590,no,yes,cellular,19,nov,136,1,167,1,failure,no
4669,44,blue-collar,married,secondary,no,236,yes,no,unknown,12,may,596,1,-1,0,unknown,no
4670,32,management,single,tertiary,no,4262,yes,no,cellular,19,nov,361,1,-1,0,unknown,no
4671,57,admin.,divorced,secondary,no,-140,yes,no,unknown,28,may,264,2,-1,0,unknown,no
4672,46,technician,married,secondary,yes,4,no,yes,cellular,9,jul,78,1,-1,0,unknown,no
4673,58,blue-collar,married,secondary,no,1859,yes,no,cellular,18,may,277,2,264,5,failure,no
4674,27,admin.,single,secondary,no,145,no,yes,cellular,7,jul,95,3,-1,0,unknown,no
4675,51,management,divorced,tertiary,no,71,yes,no,cellular,14,aug,178,2,-1,0,unknown,no
4676,33,unemployed,single,secondary,no,237,yes,no,cellular,4,feb,1052,2,-1,0,unknown,no
4677,42,blue-collar,single,unknown,no,2835,yes,no,telephone,13,may,61,4,350,1,failure,no
4678,42,technician,married,secondary,no,3472,yes,no,unknown,2,jun,61,2,-1,0,unknown,no
4679,34,blue-collar,married,primary,no,329,yes,no,cellular,17,apr,952,1,343,1,failure,yes
4680,29,blue-collar,married,secondary,no,602,yes,yes,cellular,17,apr,440,2,-1,0,unknown,no
4681,33,management,divorced,tertiary,no,47,no,no,cellular,21,nov,86,3,-1,0,unknown,no
4682,36,management,married,tertiary,no,853,yes,yes,cellular,2,feb,408,1,-1,0,unknown,no
4683,53,management,divorced,secondary,no,1355,no,yes,cellular,4,feb,447,2,196,8,other,no
4684,33,admin.,divorced,secondary,no,961,no,no,cellular,30,jan,308,2,-1,0,unknown,no
4685,50,technician,single,secondary,no,-463,yes,no,unknown,27,may,269,3,-1,0,unknown,no
4686,36,technician,single,secondary,no,5436,yes,no,unknown,20,may,443,1,-1,0,unknown,no
4687,59,blue-collar,married,unknown,no,139,no,no,unknown,5,jun,153,1,-1,0,unknown,no
4688,48,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,0,unknown,no
4689,41,technician,single,tertiary,no,431,no,no,cellular,26,apr,128,2,186,3,success,no
4690,36,blue-collar,single,secondary,no,40,yes,no,cellular,27,aug,259,3,475,4,success,yes
4691,60,retired,married,primary,no,22018,no,no,unknown,6,jun,177,2,-1,0,unknown,no
4692,64,management,married,unknown,no,2352,no,no,cellular,4,may,153,2,182,11,success,yes
4693,49,services,married,secondary,no,400,no,no,cellular,21,aug,151,3,-1,0,unknown,no
4694,56,management,divorced,tertiary,no,382,no,no,cellular,19,nov,117,2,-1,0,unknown,no
4695,49,blue-collar,married,secondary,no,783,yes,no,unknown,12,may,166,4,-1,0,unknown,no
4696,46,blue-collar,married,secondary,no,1147,yes,no,cellular,20,apr,720,1,-1,0,unknown,yes
4697,46,services,married,tertiary,no,2520,yes,no,cellular,19,nov,144,1,-1,0,unknown,no
4698,41,admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,unknown,no
4699,32,blue-collar,single,secondary,no,2,no,no,unknown,9,may,144,2,-1,0,unknown,no
4700,32,admin.,married,secondary,no,1785,yes,no,cellular,18,nov,51,2,154,6,other,no
4701,33,blue-collar,married,secondary,no,395,yes,no,unknown,2,jun,122,1,-1,0,unknown,no
4702,59,retired,married,secondary,no,56,no,no,unknown,5,jun,396,1,-1,0,unknown,no
4703,40,management,divorced,tertiary,no,-319,yes,no,unknown,23,may,59,3,-1,0,unknown,no
4704,64,management,married,tertiary,no,6251,no,no,telephone,5,feb,125,7,-1,0,unknown,no
4705,30,management,single,tertiary,no,409,no,no,cellular,3,feb,31,6,-1,0,unknown,no
4706,34,blue-collar,married,secondary,no,290,yes,no,cellular,10,jul,132,1,-1,0,unknown,no
4707,45,blue-collar,married,secondary,no,640,yes,no,cellular,5,may,214,1,1,1,success,no
4708,27,admin.,married,secondary,no,249,yes,no,cellular,13,may,307,2,-1,0,unknown,no
4709,23,technician,single,secondary,no,4545,no,no,cellular,3,jun,200,1,-1,0,unknown,no
4710,57,admin.,divorced,primary,no,987,no,no,unknown,16,jun,295,2,-1,0,unknown,no
4711,54,housemaid,married,primary,no,3151,no,no,unknown,18,jun,350,7,-1,0,unknown,no
4712,33,unemployed,single,secondary,no,682,no,no,cellular,5,feb,251,1,-1,0,unknown,no
4713,31,technician,single,secondary,no,9,no,no,cellular,7,jul,167,2,-1,0,unknown,no
4714,47,blue-collar,divorced,secondary,no,1815,yes,no,cellular,5,feb,105,1,253,4,failure,no
4715,54,blue-collar,single,secondary,no,1633,yes,no,unknown,4,oct,12,1,-1,0,unknown,no
4716,43,admin.,married,primary,no,392,yes,yes,cellular,4,feb,110,1,208,2,failure,no
4717,51,blue-collar,married,unknown,no,41,yes,no,telephone,9,jul,16,43,-1,0,unknown,no
4718,31,management,single,tertiary,no,12857,yes,no,telephone,4,may,483,4,87,2,success,yes
4719,34,services,married,secondary,no,184,yes,no,cellular,18,nov,87,1,-1,0,unknown,no
4720,43,blue-collar,divorced,secondary,no,688,yes,no,cellular,14,may,149,3,-1,0,unknown,no
4721,38,blue-collar,married,secondary,no,-210,yes,no,unknown,8,may,21,1,-1,0,unknown,no
4722,47,admin.,married,secondary,no,0,no,no,unknown,3,jun,110,2,-1,0,unknown,no
4723,32,self-employed,married,tertiary,no,1423,no,no,cellular,6,aug,1249,4,-1,0,unknown,yes
4724,28,blue-collar,married,secondary,no,751,yes,no,cellular,22,jul,598,5,-1,0,unknown,yes
4725,46,management,single,tertiary,no,2987,yes,no,cellular,16,jul,318,1,-1,0,unknown,no
4726,29,technician,married,tertiary,no,1413,yes,no,cellular,17,jul,170,4,-1,0,unknown,no
4727,27,admin.,single,secondary,no,662,yes,no,unknown,9,may,544,1,-1,0,unknown,no
4728,40,housemaid,married,primary,no,0,no,no,cellular,28,aug,16,20,-1,0,unknown,no
4729,38,technician,married,tertiary,no,664,no,no,cellular,22,aug,242,2,-1,0,unknown,no
4730,54,management,married,tertiary,no,11246,no,no,cellular,19,nov,122,2,-1,0,unknown,no
4731,39,technician,single,secondary,no,0,no,no,cellular,25,aug,194,9,-1,0,unknown,no
4732,43,management,married,tertiary,no,5670,yes,no,unknown,15,may,184,2,-1,0,unknown,no
4733,37,management,single,tertiary,no,499,yes,no,unknown,16,may,537,1,-1,0,unknown,no
4734,30,blue-collar,married,secondary,no,-6,yes,no,cellular,17,apr,461,1,-1,0,unknown,no
4735,39,services,married,unknown,no,10189,yes,no,cellular,18,nov,186,2,123,2,failure,no
4736,41,blue-collar,married,secondary,no,113,no,no,cellular,25,jul,92,15,-1,0,unknown,no
4737,33,technician,single,secondary,no,161,no,no,cellular,25,aug,66,9,-1,0,unknown,no
4738,34,admin.,married,secondary,no,0,yes,yes,cellular,9,jul,127,1,-1,0,unknown,no
4739,30,management,married,tertiary,no,1384,yes,no,telephone,14,aug,60,2,-1,0,unknown,no
4740,31,housemaid,married,secondary,no,12,yes,no,cellular,10,jul,81,3,-1,0,unknown,no
4741,58,technician,married,secondary,no,175,no,no,cellular,12,aug,92,4,-1,0,unknown,no
4742,48,services,married,secondary,no,194,yes,yes,unknown,12,may,290,6,-1,0,unknown,no
4743,32,technician,single,tertiary,no,703,yes,no,cellular,3,feb,489,2,271,2,success,no
4744,49,technician,married,secondary,no,6050,yes,no,unknown,14,may,229,2,-1,0,unknown,no
4745,31,management,married,tertiary,no,0,no,no,cellular,26,aug,76,2,-1,0,unknown,no
4746,54,housemaid,married,primary,no,212,no,no,cellular,12,aug,81,4,-1,0,unknown,no
4747,43,management,married,primary,no,1880,yes,no,cellular,17,jul,63,6,-1,0,unknown,no
4748,37,blue-collar,married,secondary,no,7,yes,yes,cellular,7,may,336,1,-1,0,unknown,no
4749,31,management,single,tertiary,no,0,no,no,cellular,28,aug,35,31,-1,0,unknown,no
4750,47,technician,married,secondary,no,1167,yes,no,cellular,2,feb,139,3,73,2,success,no
4751,30,admin.,single,secondary,no,732,yes,no,cellular,28,jan,445,1,223,1,failure,no
4752,50,blue-collar,divorced,primary,no,-19,yes,no,cellular,21,jul,407,11,-1,0,unknown,no
4753,33,management,married,tertiary,no,3669,yes,no,cellular,17,apr,370,1,-1,0,unknown,no
4754,52,management,married,tertiary,no,7900,yes,no,cellular,20,nov,90,2,-1,0,unknown,no
4755,53,management,married,tertiary,no,1624,no,no,cellular,5,feb,158,3,-1,0,unknown,yes
4756,42,blue-collar,married,secondary,no,1468,yes,no,unknown,28,may,136,1,-1,0,unknown,no
4757,38,technician,single,secondary,no,283,yes,no,unknown,26,may,193,1,-1,0,unknown,no
4758,33,technician,single,secondary,no,810,yes,no,unknown,27,may,133,1,-1,0,unknown,no
4759,34,technician,married,secondary,no,1569,no,no,cellular,11,aug,149,2,-1,0,unknown,no
4760,49,blue-collar,married,primary,no,365,no,no,unknown,26,may,59,2,-1,0,unknown,no
4761,32,admin.,single,secondary,no,458,no,yes,cellular,23,jul,125,2,-1,0,unknown,no
4762,31,services,single,secondary,no,2252,no,no,cellular,22,may,394,1,-1,0,unknown,no
4763,38,technician,married,secondary,no,1960,yes,no,cellular,21,aug,161,2,-1,0,unknown,no
4764,37,technician,married,unknown,no,88,yes,yes,cellular,8,may,66,1,308,2,failure,no
4765,27,student,single,secondary,no,16173,yes,no,unknown,28,may,489,1,-1,0,unknown,no
4766,32,admin.,divorced,secondary,no,678,no,no,telephone,29,jan,243,4,-1,0,unknown,no
4767,46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,yes
4768,32,management,single,tertiary,no,2223,no,no,unknown,9,dec,10,1,-1,0,unknown,no
4769,23,services,single,secondary,no,1393,yes,yes,cellular,18,may,42,8,-1,0,unknown,no
4770,42,blue-collar,married,secondary,no,413,yes,no,cellular,11,feb,456,2,184,2,success,yes
4771,55,unknown,married,tertiary,no,3567,no,no,cellular,30,apr,85,1,-1,0,unknown,no
4772,38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,2,-1,0,unknown,yes
4773,35,technician,divorced,secondary,no,127,no,no,cellular,20,nov,94,2,-1,0,unknown,no
4774,56,self-employed,married,secondary,no,1539,no,no,cellular,28,aug,149,14,-1,0,unknown,no
4775,49,services,married,secondary,no,180,yes,yes,unknown,2,jun,392,3,-1,0,unknown,no
4776,48,blue-collar,married,secondary,no,684,yes,yes,unknown,12,may,139,1,-1,0,unknown,no
4777,59,blue-collar,married,secondary,no,-162,yes,yes,unknown,20,jun,122,1,-1,0,unknown,no
4778,46,entrepreneur,married,primary,no,8873,yes,no,cellular,24,jul,314,2,-1,0,unknown,no
4779,30,admin.,single,secondary,no,154,yes,no,cellular,21,nov,24,2,-1,0,unknown,no
4780,59,management,married,tertiary,no,5397,no,no,cellular,23,jun,671,3,-1,0,unknown,yes
4781,37,management,married,tertiary,no,-9,no,no,cellular,29,aug,168,2,-1,0,unknown,no
4782,53,technician,married,secondary,no,56,yes,yes,unknown,5,may,152,2,-1,0,unknown,no
4783,48,management,married,primary,no,5348,no,no,unknown,18,jun,105,1,-1,0,unknown,no
4784,37,blue-collar,married,primary,no,1941,yes,no,cellular,20,apr,151,2,-1,0,unknown,no
4785,31,technician,single,secondary,no,31868,no,no,telephone,14,aug,34,6,-1,0,unknown,no
4786,42,services,married,secondary,no,96,yes,no,cellular,5,may,238,3,340,2,failure,no
4787,27,blue-collar,married,primary,no,60,yes,no,unknown,3,jun,550,1,-1,0,unknown,no
4788,33,technician,married,secondary,no,348,yes,no,cellular,7,may,263,2,294,1,success,no
4789,51,blue-collar,divorced,secondary,yes,56,yes,yes,cellular,20,nov,71,2,-1,0,unknown,no
4790,35,blue-collar,married,secondary,no,645,yes,no,cellular,29,jan,114,1,-1,0,unknown,no
4791,26,blue-collar,single,tertiary,no,449,yes,no,cellular,5,feb,339,2,-1,0,unknown,no
4792,47,technician,married,secondary,no,72,no,no,unknown,29,may,278,1,-1,0,unknown,no
4793,49,management,married,tertiary,no,20,yes,no,cellular,4,feb,117,1,-1,0,unknown,no
4794,45,management,married,tertiary,no,54,yes,no,telephone,13,may,107,3,-1,0,unknown,no
4795,61,retired,married,secondary,no,243,no,no,cellular,20,apr,194,1,-1,0,unknown,yes
4796,53,technician,married,secondary,no,137,no,yes,cellular,18,nov,52,1,176,1,failure,no
4797,48,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168,2,-1,0,unknown,no
4798,58,management,married,secondary,no,2155,no,yes,cellular,10,feb,135,2,92,5,success,yes
4799,38,blue-collar,married,secondary,no,5092,yes,no,unknown,17,jun,145,6,-1,0,unknown,no
4800,43,services,married,secondary,no,-45,yes,yes,cellular,3,feb,140,3,-1,0,unknown,no
4801,52,management,married,tertiary,no,1111,no,no,unknown,5,jun,17,1,-1,0,unknown,no
4802,41,services,married,secondary,no,205,yes,no,unknown,8,may,91,1,-1,0,unknown,no
4803,58,blue-collar,married,secondary,no,544,no,no,unknown,17,jun,97,1,-1,0,unknown,no
4804,36,blue-collar,married,primary,no,21,no,no,telephone,20,nov,35,1,-1,0,unknown,no
4805,36,blue-collar,married,secondary,no,1949,yes,no,cellular,17,apr,48,2,319,3,failure,no
4806,47,technician,married,secondary,no,834,no,yes,cellular,21,nov,902,1,133,2,other,yes
4807,33,blue-collar,single,tertiary,no,457,yes,no,cellular,23,jul,107,4,-1,0,unknown,no
4808,28,blue-collar,single,primary,no,150,no,yes,cellular,9,jul,112,2,-1,0,unknown,no
4809,31,blue-collar,married,primary,no,3283,yes,no,unknown,29,may,100,5,-1,0,unknown,no
4810,33,admin.,single,secondary,no,1779,yes,no,unknown,21,may,175,2,-1,0,unknown,no
4811,61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,108,4,-1,0,unknown,no
4812,31,management,married,tertiary,no,18,yes,no,cellular,30,jul,72,19,-1,0,unknown,no
4813,54,admin.,married,secondary,no,42,yes,no,unknown,12,may,192,2,-1,0,unknown,no
4814,36,technician,married,secondary,no,264,yes,yes,cellular,9,jul,482,1,-1,0,unknown,no
4815,44,admin.,married,secondary,no,61,no,yes,telephone,4,feb,1261,3,-1,0,unknown,no
4816,49,technician,divorced,tertiary,no,874,yes,no,unknown,16,may,152,2,-1,0,unknown,no
4817,42,technician,married,secondary,no,-184,yes,yes,unknown,28,may,255,1,-1,0,unknown,no
4818,29,blue-collar,married,secondary,no,2,yes,yes,unknown,26,may,171,1,-1,0,unknown,no
4819,29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes
4820,40,technician,married,secondary,yes,34,yes,no,unknown,2,jun,68,1,-1,0,unknown,no
4821,53,services,married,secondary,yes,2262,no,no,cellular,28,aug,116,8,-1,0,unknown,no
4822,38,management,married,unknown,no,546,yes,no,cellular,7,may,437,3,351,2,failure,no
4823,37,blue-collar,married,secondary,no,0,yes,no,cellular,15,jul,129,2,-1,0,unknown,no
4824,32,blue-collar,single,secondary,no,1211,yes,no,unknown,19,may,206,4,-1,0,unknown,no
4825,33,admin.,single,tertiary,no,146,no,no,cellular,23,jul,351,3,-1,0,unknown,yes
4826,49,services,divorced,secondary,no,3250,no,no,unknown,16,jun,32,3,-1,0,unknown,no
