age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,211954,9th,5,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,345478,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
39,State-gov,198221,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
17,Private,151190,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
55,Self-emp-not-inc,242560,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,50,Mexico,<=50K
28,Private,137223,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,205014,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Self-emp-not-inc,64621,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
26,Private,134113,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1848,45,United-States,>50K
64,?,65006,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,94327,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,30,Japan,<=50K
38,Local-gov,43740,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
52,Self-emp-not-inc,95402,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K
45,Self-emp-not-inc,135841,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
52,Self-emp-not-inc,20936,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
54,Local-gov,194064,11th,7,Divorced,Craft-repair,Unmarried,White,Female,0,0,23,United-States,<=50K
73,Private,232156,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,28,United-States,<=50K
27,Private,282441,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,192923,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
38,Self-emp-not-inc,242400,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
35,Private,202443,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,35,United-States,<=50K
58,Private,184635,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,>50K
45,Private,138406,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,>50K
21,Private,211018,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
70,?,123315,HS-grad,9,Widowed,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,224108,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,167573,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Private,186397,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,>50K
37,Self-emp-not-inc,190703,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,161941,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,1729,30,United-States,<=50K
46,Private,156659,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,388401,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
46,Private,196490,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
26,Private,177387,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829,0,40,United-States,<=50K
50,Private,175945,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
71,Private,126360,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,2124,24,United-States,<=50K
45,Local-gov,342014,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
38,Private,109943,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
60,Self-emp-inc,68283,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Canada,<=50K
50,Private,383600,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,?,26521,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
37,State-gov,191707,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,United-States,>50K
49,Private,163085,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
30,Private,226160,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,60759,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
24,Private,415999,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K
45,Self-emp-inc,347917,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
29,Private,269166,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,48,United-States,>50K
40,Private,395466,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,135468,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
46,Private,184688,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
26,Private,158614,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,32636,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,40,United-States,<=50K
74,Private,174022,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,7,United-States,<=50K
45,Private,206318,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,165141,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
26,Local-gov,126315,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,91457,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
63,?,184907,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,61894,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
81,?,142486,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,10,United-States,<=50K
50,Federal-gov,198593,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
70,Private,172951,7th-8th,4,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,20,?,<=50K
32,Private,108341,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K
43,Private,118820,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,14520,0,60,United-States,>50K
48,Self-emp-not-inc,125983,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
40,Private,212711,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
51,Federal-gov,379012,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
21,Private,148117,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,232268,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
24,Private,366311,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
32,Private,142646,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
22,Private,190612,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,246804,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
41,Federal-gov,51895,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,179556,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
41,Private,183076,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Local-gov,49050,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,State-gov,383660,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,1437,0,40,United-States,<=50K
21,Private,204771,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
29,Private,155624,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,237274,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
58,Local-gov,199791,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
22,Private,367180,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
58,Self-emp-inc,116815,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
61,Self-emp-inc,39459,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,>50K
23,Private,252949,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,15,United-States,<=50K
31,State-gov,421336,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,4437,0,37,United-States,<=50K
40,State-gov,96564,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,>50K
57,Private,141198,11th,7,Widowed,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
56,Private,98506,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
47,Private,109026,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,253635,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States,>50K
64,Private,195798,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Federal-gov,181234,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
32,Private,75447,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,?,218036,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,216399,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,13570,0,40,?,>50K
39,Private,119187,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,?,<=50K
70,Private,66431,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K
66,Private,105573,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
27,State-gov,437380,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K
31,Private,50637,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,348405,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,101840,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
42,Local-gov,198247,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,168602,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Private,175494,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
17,Federal-gov,142376,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,10,United-States,<=50K
48,?,246729,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,277468,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
40,Private,124973,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,1876,32,United-States,<=50K
33,Private,225830,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K
40,Private,169383,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
37,Private,165006,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,50,United-States,>50K
46,Private,160204,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
45,Local-gov,42609,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
42,Private,247071,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
19,Private,159701,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
46,Self-emp-not-inc,155753,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
30,Private,113381,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,United-States,>50K
44,Private,92357,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,153871,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,4845,0,60,United-States,<=50K
36,Private,306847,Some-college,10,Separated,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,246218,Some-college,10,Married-spouse-absent,Prof-specialty,Unmarried,Black,Male,0,0,35,United-States,<=50K
19,Private,222196,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
55,Self-emp-not-inc,314725,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
55,Private,206976,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,185996,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,29709,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
21,Private,200663,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
48,Private,178250,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,32733,9th,5,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,0,8,United-States,<=50K
64,Private,186338,Some-college,10,Married-civ-spouse,Tech-support,Husband,Other,Male,0,0,40,United-States,<=50K
22,Private,208090,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,2205,30,United-States,<=50K
35,Private,220999,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
21,?,112117,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
46,Federal-gov,103000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
29,Private,69395,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
63,Self-emp-not-inc,146112,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27,Private,290175,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
43,Self-emp-not-inc,631862,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,Self-emp-inc,384818,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,15024,0,55,United-States,>50K
43,Private,258101,10th,6,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,39,Haiti,<=50K
57,Private,122351,Some-college,10,Widowed,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
47,Self-emp-not-inc,131914,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Ireland,<=50K
42,Self-emp-not-inc,187748,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,2650,0,35,?,<=50K
40,Private,386915,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
53,Self-emp-inc,220957,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
61,?,182839,11th,7,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Private,254593,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,136233,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
38,State-gov,106362,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
64,Federal-gov,132659,Prof-school,15,Widowed,Exec-managerial,Unmarried,White,Male,25836,0,35,United-States,>50K
25,Private,183506,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
67,?,30390,HS-grad,9,Married-civ-spouse,?,Husband,Other,Male,0,0,40,?,<=50K
24,Private,197410,12th,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,52,United-States,<=50K
50,Private,164655,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,El-Salvador,<=50K
54,Private,259959,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,37,United-States,<=50K
27,Private,434827,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
38,Private,122430,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
42,State-gov,53704,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,312748,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Self-emp-inc,363694,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States,>50K
50,Private,232041,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
41,State-gov,309159,Bachelors,13,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,206780,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
21,Private,232581,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
36,Private,182015,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
29,Private,161660,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
